http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2257013&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170501,엘지기변은 여전한가여??,여전히 구린가요?? V20 이나 g6 어떤가영??,2017-05-01 18:10:25.161000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2256771&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170501,징이 높으면 요금제도 높은건 어쩔수없나요?,단통법 이후로 필수유지기간 이후로도 요금제 바꾸면 공시금 뱉어내야하니 요금제가 엄청 신경쓰이던데 높은징에 낮은 요금제는 대란때나 있는건가요? V20이나 g6 kt lg 번이로 찾고 있는데 맞는 조건이 잘 안나오네요,2017-05-01 18:10:25.393000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2256475&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170501,게임 안하는.라이트유저에게.. g6 ? 갤8?,페이스북 인터넷 카카오페이지 이정도만 사용하는데..(게임 x) 지6 속도가 궁금하네요 ㅜ 지4는.. a5보다 페이스북 속도가 느려서 학을뗐거든요.. (페북 로딩.하는데 하세월) 지6는 어떤가요? 페북 할때 바로바로 뜨나요?,2017-05-01 18:10:25.676000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2256409&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170501,케티 기변 G6 오징 나왔네요,부가는 유인데 기변이 오징이니 굉장한듯?,2017-05-01 18:10:26.033000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2256345&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170501,G6 카메라가 얼마나 별론가요?,지금쓰는 넥서스5 카메라가 영별로라 카메라 좋은폰 찾거든요. 한번사면 2년이상은 쓰니 고민됩니다.,2017-05-01 18:10:26.289000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2256057&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170501,원래 kt가 다른 곳보다 정책이 낮은가요?,같은 폰 비슷한 요금제일 경우 sk나 lg보다 5~10정도 항상 낮은거 같아서요. 다른데 55징이면 kt는 40~50징 정도?? 제가 며칠못봐서 그런걸까요? 아니면 항상 이랬나요? 원래는 알뜰이 유지비 저렴해서 갈려다가 가족 1명도 바꾼다길래 2명이 바꾸면 기존3회선+2회선 결합할인하면 알뜰보다 저렴하겠구나 해서 55징기다렸는데 보이질 않네요. 제가 살려는 폰은 요 며칠 40~45징이라는..ㅠㅠ,2017-05-01 18:10:26.607000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2256038&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170501,현재 g6 vs s7,지금 사려면 둘중 어떤게 더 정책이 낫나요? s5쓰다가 s7넘어가려는데 마땅히 살만한게없네요 s7이랑 g6랑 비슷비슷하면 g6갈까 생각중입니 가격은 g6가 더 비싼가요?,2017-05-01 18:10:26.796000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2254754&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170501,폰 지랖(ㅅㄴㅂ 구매) 몇 대까지 하셨나요~~,저는 제꺼 : 갤S5 노트5 어머니 : 그랜드 그랜드맥스 사촌동생 : V10 노트5 이모부 : J7 사촌누나 : 갤S8+ ㅅㄴㅂ에서 총 8대 구입했네요.. 이번에 1대 더 추가 예정 아~ 예전 생각나네요. 초창기 표인봉 2달인가 3달... 기다린다고 가슴 쪼려.. 후... 우리 친구들은 몇 대???,2017-05-01 18:10:27.106000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2254615&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,문자가왔어요,[Web발신] S/L사번이 놋5 3/0 S7엣지 128G 18/23 아7 39/40 G6 29/26 아6S 128G 16 V20 13 S6 0 이렇게왔고 v20. ㅅㄲㅂㅇ만노리는데고괜찮은조건인가요?? ㅇ,2017-05-01 18:10:27.325000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2254433&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,선택약정 12개월로 신청했는데 홈피보니 24개월로 되어있네요,LG번이 G6 선택약정 12개월로 신청했고 그저께 개통됐습니다. 지금에서야 유플 홈피들어가서 회원가입하고 확인해봤는데 선택약정 24개월로 되어있네요. 이거 왜그런거죠? 12개월도 24개월로 조회되나요? 분명히 12개월로 신청했는데..,2017-05-01 18:10:27.619000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2254329&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,G6 사은품 이벤트 연장됐으면 다음달에 신청해도 되나요?,G6 사은품 이벤트가 4월말인 오늘까지였다가 연장됐다고 하는데요. 사은품이 더 좋아진다면 4월 개통자들도 다음달에 신청해도 되는건가요? 아니면 연장됐더라도 4월까지 개통자들은 오늘까지 신청해야 하는건가요? 기존 이벤트가 3/22~4/30이던데 5월 이벤트가 연장 개념인지 아니면 4월까지로 끝내고 5월에 새로 하는 개념인지 헷갈리네요.,2017-05-01 18:10:27.877000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2254276&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,혹시 g6 신도림에서 kt기변하신분들 계신가여?,얼마정도에 하셨는지 물어봐도 되나여,2017-05-01 18:10:28.145000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2254241&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,50만원에 g6를 가개통 구입하는것이 나을까요?아님 그냥 sk기변을 그대로 진행하는것이 나을까요?,원하는 조건도 안나오고.. 걍 냅다 중고나라에서 구입하는것이 나을런지..아님 좀 더 기다렸다가 새제품 sk 기변을 진행하는것이 나을까요?,2017-05-01 18:10:28.462000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2254210&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,G6 행사 언제까지 연장인가요??,후 ㅠㅠ 여권발급받기 오래걸리나요 스노방 신분증 사본 안받아서 여권으로 받는다는 얘기가 있던데,2017-05-01 18:10:28.742000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2254176&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,g6 5월행사 얘기나온거 있나여??,음..,2017-05-01 18:10:29.002000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2253913&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,G6로 거의 굳어가네요,스노방입장10일남았습니다 조금만빨랐으면 아쉽네요 가정에달 5월초에 정책 정점찍을것같은데ㅠ 대충 45~50징에 톤플러스에 선약이면 2년 실사용전제 실구매가0될듯도 싶어서요 근데문제가 2년 못쓸것같네요ㅠ,2017-05-01 18:10:29.347000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2253883&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,g6 v20 단순비교하면 뭐가 더 좋나요?,폰가격은 똑같다고 치고요 그리고 요새 lg폰 잔고장은 없나요? 솔직히 아이폰이나 갤럭시쓰면 잔고장거의없어서 2년쓰면 센터한번갈까말까인데 lg폰은 잔고장많대서 쓰기가 망설여짐,2017-05-01 18:10:29.620000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2253863&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,G6보다 V20이 인기가더많나요..??,왜 v20 가격이 더안좋아지는거지 ㅠㅠ,2017-05-01 18:10:29.861000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2253781&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,15만원 차이면 G6 ? S8 ?,대충 요금제는 같고 부가랑 사은품 등등 다 따져봤을때 14만5천원정도 차이가 나는데 어떨까요? 집에 S8 한대 벌써 들여왔는데 G6도 평이 좋아서 고민되네요,2017-05-01 18:10:30.130000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2253778&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,g6 이벤트 6월까지연장 사은품목변경,B&O 플레이 이어폰이 추가되었는데 이제품은 어떤가요?,2017-05-01 18:10:30.364000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2253548&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,g6 보고있는데,g6 sk기변 현아 31.5봤는데 괜찮나요? 신도림입니다,2017-05-01 18:10:30.604000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2253365&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,갤s7 vs g6,갤8사고싶긴한데 돈이 좀 없어서ㅠ 둘중에 g6이 더 최신이라 좋을까요??,2017-05-01 18:10:30.836000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2253228&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,금액 기준을 어떻게 봐야하나요?,문자로 정보가 왔는데 아래와 같이 왔습니다 이걸 기계값으로 봐야하는지 페이백으로 봐야하는지요? 599요금제 kt기변 g6 21 S8 49(번이 50) s8+ 56 (번이 57) v20 20 부2 이렇게 왔습니다 기재된 금액이 뭔지 알려주세요 ㅎㅎ 상담이 안된다고 해서 이렇게 물어봅니다^^::,2017-05-01 18:10:31.184000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2253079&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,G6 2일째인데,밧데리가 소모가 빠른거 같은데 저만 그런가요? 가족중 아이폰7플러스는 오래가던데..ㅜ 지프로2쓰다가 갤럭시 쓰니 불편해서 G6로 샀더니 갤럭시랑 거의 비슷하네요 ㅜ 메뉴키 많이 썼는데 삼성처럼 바껴서 불편하네요,2017-05-01 18:10:31.433000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2252879&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,휴대폰 선택 고민이네요,노트5S7G6V20 중에 고민입니다..,2017-05-01 18:10:31.781000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2252860&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,G6 구매하신분들중에 기프트패키지 받으신분??,구매후기글 보니 어느분이 G6 기프트 패키지 받으셨던데(판매자가 같이 보내준거 같아요) 혹시 이게 따로 신청해서 받거나 하는건가요? 잘 아시거나 받으신분 답글 부탁드려요 전 26일에 폰 받았는데 없더라고요 없는게 맞는건지 몰겠네요 구성이 케이스. 보조배터리. 강화유리필름. 젠더 이렇게 있는거 같더라고요,2017-05-01 18:10:32.020000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2252821&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,일요일 날에도 강변 테크노 이런대 가면 개통 이 되나요??,궁금한대요~~ 주말에는 개통안되죠??? 찾아 가볼까 하는데~~~~~~~~~ v20 이나 g6 정도 어느정도 하시는지 혹시 아시는분^^?,2017-05-01 18:10:32.277000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2252792&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,케티기변 g6 2대 번이 1대  신규1대 했을때,와이프랑 크트기변으로 2대하구요 큰애는 기존에 있는 폰으로 르그에서 크트로 번이 작은 애 역시 와이프가 쓰던 폰으로 신규로 했을때 해택이 좀더 있을까요? 지방이라 발품은 힘들 것 같고 온라인으로 해야 할 것 같은데 궁금하네요,2017-05-01 18:10:32.489000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2252426&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,G6사용 5일차입니다만...,원래 갤럭시 s6를 쓰고있다가 g6로 바꾼지 5일째입니다만 다른건 모르겠고 인터넷이랑 어플 열ㅇ리는 속도가 s6보다 늦은거 같아요 네이버에서 기사하나 읽는데도 차이가 엄청나네요 이거 정상인가요 답답하네요 ㅠ,2017-05-01 18:10:32.847000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2252394&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=1,170430,v20도 조건이 G6만큼 나오면 좋으련만..,V20 빨리 G6만큼 좋은 조건이 나왔으면 !! 근데 오늘 개통될까요 내일까지 공휴인데 되면...G6 타버릴지도 톤플받고..,2017-05-01 18:10:33.160000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2252134&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170430,g6 징징징,아이 원트 오징징징,2017-05-01 18:10:33.880000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2251386&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170430,ㅅㄷㄹ 내방후기..,저번주 s8과 v20 흔들다가 v20으로 결정하고 ㅅㄷㄹ 내방 했습니다 사실 징은 훨씬 안좋았는데요(32징;;) 안사려다가..원래쓰던 m카드 교체발급만 해주면 24만 세이프 된다고해서 ㅎㅇ6주고 업어왔습니다ㅎㅎ ㄲㄷㅂ도 그자리에서 종이에 숨겨서 뙇!하고 넘겨줍니다ㅎㅎ 대신 퍼펙트s에 부가 만원짜리 3개월이라는게 함정.. ㅅㄴ방이 안전하고 더 싸지만.. 즉시 업어올수 있다는 매력이랑 카드제휴 확실히 할수있다는 점에 그냥 업어왔네요ㅎㅎ 호갱이었긴 하지만 결과금 6에 만족합니당ㅎㅎ 후기는 좀 써보고 g6 스펙이랑 비교해서 올리겠습니당ㅎㅎ,2017-05-01 18:10:34.271000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2251267&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,베가 아이언 쓰고 있습니다.,배터리가 조금 빨리 방전 되고 이유없는 재부팅이 간혹 있긴 합니다만 나름 잘 쓰고 있는데요. 뭘 사던 간에 잘 쓸거 같은데 스노방에 들어가면 고민 되네요. s7엣지 v20 g6 뭐 많더라구요. 이거 셋중에서 sk기변 하고 싶은데 요새는 몇징 정도 되야 그냥 평타 치는 걸까요,2017-05-01 18:10:34.502000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2250855&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,G6  s8중 어떤게 좋을까요?,저는 솔직히 g6보다는 아주조금 s8이 더 끌리거든요. 여러분들 생각은 어떻신가요?,2017-05-01 18:10:34.862000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2250739&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,알빠여님 케티기변 G6 조건 스샷 가지고 계신분 있나요,아.. 스크린샷 찍어둔줄 알았는데 어딜봐도 안보이네요ㅡㅡ;; 선약 24개월로 했는데 이거 요금제 몇일 후부터 바꿀 수 있는건가요?? 혹시 조건 스샷 있으신 분은 점 보내주셨으면 하는데 ㅠㅜ,2017-05-01 18:10:35.306000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2250586&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,G6 사은품 신청 질문있어요,오늘 G6 개통했는데요 4월 사은품이 내일 까지 신청을 해야하는데 5월 사은품은 다르다고 하네요 B&O 이어폰을 추가한다고 하는데 제가 5월 넘어가서 사은품을 신청해도 되나요? 주말이라 딱히 물어볼 때가 없네요,2017-05-01 18:10:35.535000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2250548&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,ㄹㄱ는 번이도 징이 거지같내요 ㅠㅠ,졸업 하구싶으다 징징ㅠㅠ,2017-05-01 18:10:35.894000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2250510&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,G6  V20 사용자분 오류현상 질문이요~,인터넷창이나 전화창 일때 뒤로가기 버튼 터치할때마다 두창이 계속 왔다갔다 하는 현상 경험하신분 계신가요 ?? 이거.. 폰 오류인가요 ?,2017-05-01 18:10:36.160000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2250086&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,주말인데 스팟풀린거 있나여?,없으면 믿기긴 힘들지만 G6 5월 사은품 카더라 기다려 보렵니다,2017-05-01 18:10:36.447000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2250039&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,폰도우미님 KT G6 기변 징 확인 부탁드립니다,아이폰.... 정말..... 답답하네요....,2017-05-01 18:10:36.715000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2249768&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,갤 s8+ 철회하고 G6 탑니다~,신도림에서 G6 개통합니다 역시 가격이 깡패네요,2017-05-01 18:10:37.043000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2249580&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,g6 톤플러스 30일 개통 2일 신청...가능한가요?,제목 그대로 입니다. 가능할까요?,2017-05-01 18:10:37.292000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2249451&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,톤플러스-1100 g6 사은품 질문,사은품 받고나서 아직 개봉하지않고 대기중인데... 다들 중고로 많이들 파시는거 같더라구요 ㅎㅎ 제품 파는게 이득일까요.. 쓰는게 이득일까 고민이 많네요ㅎㅎ 예전 730 버전 아직 잘 쓰고 있는데  잘 쓰고 있는거 놔두고 좋은거 쓰자니 쓰던거 방치하는게 아깝고.. 얼마나 좋아졌나 궁금하기도 하고... 중고팔아서 폰 요금에 보탬이 되는게 좋을거 같기도하고 ㅎㅎ 어떻게 하는게 나을까요 ㅠ 여러분은 어떻게 하시겠어요?ㅎㅎ,2017-05-01 18:10:37.524000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2249309&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,어제 개통은 됐는데 아직까지 입금이 안되고 있네요,펭귀니님꺼 LG번이 G6 어제 개통했습니다. 그런데 아직까지 ㄲㄷㅂ 입금이 안됐구요. 원래 당일처리 아닌가요? 제가 뭘 모르는건지 문의해도 자세하게는 못알려준다고만 하니 답답하네요. 의심하는건 아닌데 제가 제대로 이해를 못하는건가해서 답답하고 짜증나네요,2017-05-01 18:10:37.782000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2249233&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,G6 화면체크 어떻게하나요??,좀따 g6 직거래 구매하는데 불량화소나 잔상체크같은거 어디로 들어가서 확인해야할까요??,2017-05-01 18:10:38.015000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2249096&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,KT G6 기변 날씨 좋나요..?,ㅠㅠ 아이폰이라 너무 서럽습니다,2017-05-01 18:10:38.290000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2249085&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,G6 개통 사은품 이번 달 말까지 사은품 신청인가요??,혹시 어떻게 신청하는지 아시는 분 좀 가르쳐 주세요. 오늘 개통했는데 사은품 신청을 어떻게 하는지 않나와 있네요 ㅡㅡ;,2017-05-01 18:10:38.564000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2248916&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,KT 기변 노트5 v20 g6 신도림 추천 부탁 드려요,어머니 폰 지프로라 기변해 드리려 합니다. 신도림 가격 괜찮은 곳 추천 부탁 드려요. 쪽지 부탁 드려요.,2017-05-01 18:10:38.795000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2248885&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,G6 미니 나온다는 루머가 있군요.,5.4인치로 나온다고 하는데 V20이 사이즈 줄여서 몇몇 국가에만 나왔던거 처럼 G6 미니도 우리나라에는 나오지 않을 가능성이 크다고 하네요 ㅎ 참고로 LG가 G6 관련으로 상표등록 한게 'G6 M' 'G6 콤팩트(Compact)' 'G6 센스(Sense)' 'G6 영(Young)' 'G6 프릭스(Prix)' 'G6 라이트(Lite)' 이렇게 6개나 더 있네요.,2017-05-01 18:10:39.056000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2248567&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,g6 vs v20,둘중 하나 사려고 하는 사람입니다. 뭐 대체로 어떤 폰인지 아실테니...각설하고 둘중 가장 큰 차이는 배터리겠죠? 교체형과 일체형 v20이 g6에 비해 가장 큰 차이점이라고 봐도 될텐데.. 일체형을 써본적이 없어서 감이 잘 안잡히네요 g6는 카툭튀도 없고 방수 방진도 되고 화면 비율도 더 좋고... 그래도 뭐 둘중에 더 조건만 좋은쪽으로 먼저 사겠지만..ㅎㅎ 고민이 깊어지네요,2017-05-01 18:10:39.328000
http://bbasak.com/bbs/board.php?bo_table=b001&wr_id=2247727&sfl=wr_subject%7C%7Cwr_content&stx=g6&sop=and&page=2,170429,g6가 좋나요? s8이 좋나요?,g6 사용하시는 분들 혹시 자동으로 화면이 켜지고 하나요?(노크온 안해도) g6가 혹시나 불량이 날까봐요 그렇다고 s8은 지금 너무 비싸고 ㅠㅠ,2017-05-01 18:10:39.719000
